cluster,entity_type,primary_keyword_he,english_meaning,transliteration,variants,intent,geography,volume,volume_source_date,trend,CPC,KD,SERP_features,current_hea_lth_url,current_rank,competitor_urls,business_value_1_5,medical_risk,proposed_url,url_state,decision,monetization_route,notes
"Orthopedics, rehabilitation and pain",provider,אורתופד מומחה פרטי,private orthopedic specialist,ortoped mumkhe prati,אורטופד מומחה פרטי,Provider discovery,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/orthopedists/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Verified specialist discovery; booking,Subspecialty/location inventory required.
"Orthopedics, rehabilitation and pain",procedure,החלפת ברך פרטית,private knee replacement,hakhlafat berekh pratit,ניתוח החלפת ברך פרטי,Treatment/procedure education + provider discovery,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/private-knee-replacement/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Verified surgeon/hospital discovery; concierge,High-risk surgery and payer/rehab pathway.
"Orthopedics, rehabilitation and pain",procedure,החלפת מפרק ירך פרטית,private hip replacement,hakhlafat mifrak yerekh pratit,ניתוח החלפת ירך פרטי,Treatment/procedure education + provider discovery,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/private-hip-replacement/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Verified surgeon/hospital discovery; concierge,High-risk surgery and aftercare.
"Orthopedics, rehabilitation and pain",procedure,ניתוח כתף פרטי,private shoulder surgery,nituakh katef prati,ארתרוסקופיה כתף פרטית,Treatment/procedure education + provider discovery,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/private-shoulder-surgery/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Verified surgeon/hospital discovery,Exact procedure intent requires segmentation.
"Orthopedics, rehabilitation and pain",service,פיזיותרפיה פרטית,private physiotherapy,fizioterapia pratit,פיזיותרפיסט פרטי,Provider discovery + booking,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/physiotherapy/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Verified therapist/clinic discovery; booking,Professional licensing/scope and home/clinic options.
"Orthopedics, rehabilitation and pain",rehab,שיקום אחרי ניתוח,post-surgery rehabilitation,shikum akharei nituakh,שיקום לאחר ניתוח,Recovery and service discovery,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/post-surgery-rehabilitation/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Verified rehabilitation provider discovery,Procedure-specific rehabilitation content and red flags.
"Orthopedics, rehabilitation and pain",provider,טיפול בכאב פרטי,private pain treatment,tipul be-ke'ev prati,טיפול פרטי בכאב כרוני,Treatment/service discovery,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/private-pain-treatment/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Verified pain specialist/clinic discovery,High risk due to medications/procedures; no automated treatment selection.
"Orthopedics, rehabilitation and pain",provider,מרפאת כאב פרטית,private pain clinic,mirpa'at ke'ev pratit,קליניקת כאב פרטית,Clinic discovery,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/pain-clinics/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Verified clinic discovery,"Services, clinicians, payer routes and intervention scope."
"Orthopedics, rehabilitation and pain",product,מדרסים בהתאמה אישית,custom orthotics,midrasim be-hat'ama ishit,מדרסים אישיים; מדרסים אורטופדיים,Product/service comparison,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/custom-orthotics/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Verified provider/product discovery; eligible commerce only,Claims and professional assessment boundaries.
"Orthopedics, rehabilitation and pain",hub,רפואת ספורט פרטית,private sports medicine,refuat sport pratit,רופא ספורט פרטי,Provider/service discovery,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/sports-medicine/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Verified provider discovery,"Integrate diagnostics, rehab and return-to-sport without personalized clearance."
"Orthopedics, rehabilitation and pain",test,MRI ברך פרטי,private knee MRI,MRI berekh prati,MRI לברך פרטי,Test + booking,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",/mri-ct-appointment/,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/mri-ct-appointment/,existing-public,"keep-improve pending crawl, GSC, backlink, content-equivalence and SERP-overlap audit",Verified imaging-center discovery,Likely filter/section under MRI unless SERP evidence supports separate page.
Vision and hearing,procedure,ניתוח לייזר בעיניים,laser eye surgery,nituakh lazer ba-einayim,הסרת משקפיים בלייזר,Treatment/procedure education + provider discovery,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/laser-eye-surgery/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Verified ophthalmologist/clinic discovery; consultation,"Compare methods, eligibility, risks and alternatives."
Vision and hearing,price,ניתוח לייזר בעיניים מחיר,laser eye surgery price,nituakh lazer ba-einayim mekhir,מחיר הסרת משקפיים בלייזר,"Price, cost and financing",Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/laser-eye-surgery/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Consultation; transparent package observation,"Testing, method, surgeon, follow-up and enhancements."
Vision and hearing,procedure,קטרקט פרטי,private cataract surgery,katarakt prati,ניתוח קטרקט פרטי,Treatment/procedure education + provider discovery,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/private-cataract-surgery/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Verified ophthalmologist/hospital discovery,Lens options and payer routes require careful evidence.
Vision and hearing,price,ניתוח קטרקט פרטי מחיר,private cataract surgery price,nituakh katarakt prati mekhir,מחיר קטרקט פרטי,Price + provider discovery,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/private-cataract-surgery/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Consultation; price observation,"Lens, facility, surgeon, tests and follow-up inclusions."
Vision and hearing,provider,רופא עיניים פרטי,private ophthalmologist,rofe einayim prati,אופתלמולוג פרטי,Provider discovery,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/ophthalmologists/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Verified specialist discovery; booking,Subspecialty and urgency routing.
Vision and hearing,test,בדיקת שמיעה פרטית,private hearing test,bdikat shmi'a pratit,בדיקת אודיולוג פרטית,Test/service discovery,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/private-hearing-test/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Verified clinic/provider discovery,Age/population and referral pathways.
Vision and hearing,device,מכשירי שמיעה,hearing aids,makhshirei shmi'a,מכשיר שמיעה; עזרי שמיעה,Device/product research,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/hearing-aids/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Verified provider/product comparison; eligible commerce/quote after regulation review,"Device status, fitting, service, warranty and payer subsidies."
Vision and hearing,price,מכשירי שמיעה מחיר,hearing aid price,makhshirei shmi'a mekhir,מחיר מכשיר שמיעה,Price/product comparison,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/hearing-aids/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Product/provider comparison; quote,"Bundle, fitting, service, warranty, batteries and reimbursement."
Vision and hearing,provider,רופא אף אוזן גרון פרטי,private ENT doctor,rofe af ozen garon prati,"אא""ג פרטי",Provider discovery,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/ent-specialists/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Verified specialist discovery; booking,Synonyms/acronyms and subspecialties.
Vision and hearing,procedure,ניתוח להסרת משקפיים,vision correction surgery,nituakh le-hasarat mishkafayim,לייזר להסרת משקפיים,Treatment/procedure education,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/laser-eye-surgery/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Verified clinic discovery,Canonical synonym with laser eye surgery unless SERP differs.
Medical travel,hub,תיירות מרפא,medical tourism,tayarut marpe,"תיירות רפואית; טיפול רפואי בחו""ל",Medical travel research,Israel / international,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M4,/medical-travel/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Paid concierge only with vetted providers and disclosure,"Jurisdiction, continuity, verification, travel, complications, insurance and disputes."
Medical travel,service,טיפול רפואי בחו״ל,medical treatment abroad,tipul refui be-khul,"טיפול בחו""ל; רפואה בחו""ל",Medical travel research + coordination,Israel / international,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M4,/medical-travel/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Paid concierge only with vetted providers,No quality/outcome guarantees.
Medical travel,service,ניתוח בחו״ל,surgery abroad,nituakh be-khul,"ניתוחים בחו""ל",Medical travel research + provider discovery,Israel / international,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M4,/medical-travel/surgery-abroad/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Paid concierge with vetted providers,High-risk; exact specialty and destination pages only after supply/evidence.
Medical travel,service,טיפול שיניים בחו״ל,dental treatment abroad,tipul shinayim be-khul,"השתלת שיניים בחו""ל",Medical travel + price,Israel / international,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M4,/medical-travel/dental-treatment-abroad/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Paid concierge with vetted clinics,"Aftercare, warranty, travel and complication pathways."
Medical travel,service,ניתוח פלסטי בחו״ל,plastic surgery abroad,nituakh plasti be-khul,"ניתוח אסתטי בחו""ל",Medical travel + provider discovery,Israel / international,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M4,/medical-travel/plastic-surgery-abroad/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Paid concierge with vetted specialists,"Credential, facility, aftercare, media and dispute controls."
Medical travel,service,חוות דעת רפואית מחו״ל,international medical second opinion,khavat da'at refuit mi-khul,"חוות דעת מרופא בחו""ל",Second opinion + cross-border coordination,Israel / international,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M4,/international-second-opinion/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Paid concierge/coordination,"Secure records, language, jurisdiction, response time and follow-up."
Medical travel,service,תיאום טיפול רפואי בחו״ל,medical treatment coordination abroad,te'um tipul refui be-khul,"תיאום רפואי בחו""ל",Concierge/coordination,Israel / international,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M4,/medical-travel/coordination/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Paid concierge,Operational capability and contracts are core; not a content-only feature.
Medical travel,service,ליווי רפואי בחו״ל,medical concierge abroad,livui refui be-khul,"קונסיירז' רפואי בחו""ל",Concierge/coordination,Israel / international,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M4,/medical-travel/concierge/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Paid concierge,"Define non-clinical role, escalation and liability."
Consumer devices and recovery commerce,device,מכשיר לחץ דם ביתי,home blood-pressure monitor,makhshir lakhats dam beiti,מד לחץ דם ביתי,Device/product research,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/products/blood-pressure-monitors/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Eligible product commerce or curated partner after device-status review,"Comparison must be about validated specifications/use, not patient-specific diagnosis."
Consumer devices and recovery commerce,device,מד סוכר רציף,continuous glucose monitor,mad sukar ratsif,CGM; חיישן סוכר רציף,Device/product research,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M4,/devices/continuous-glucose-monitors/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Licensed/eligible product or referral only after exact classification/model,"Prescription/status, claims, data integrations and clinical interpretation high risk."
Consumer devices and recovery commerce,device,מד סטורציה,pulse oximeter,mad saturatsia,מד חמצן; פולס אוקסימטר,Device/product research,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/products/pulse-oximeters/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Eligible product commerce after claims/status review,Provide use limitations and urgent-care cautions.
Consumer devices and recovery commerce,device,מכשיר CPAP,CPAP machine,makhshir CPAP,סיפאפ; מכשיר לדום נשימה,Device/product + provider discovery,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M4,/devices/cpap/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Verified supplier/clinic quote; service and consumables,Diagnosis/prescription/fitting boundaries and device service.
Consumer devices and recovery commerce,price,מכשיר CPAP מחיר,CPAP machine price,makhshir CPAP mekhir,מחיר סיפאפ,Price/product comparison,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"5 (HYPOTHESIS — validate with demand, supply and unit economics)",M4,/devices/cpap/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Verified supplier quote; payer route,"Bundle, mask, humidifier, service, warranty and reimbursement."
Consumer devices and recovery commerce,device,מכשיר TENS,TENS unit,makhshir TENS,טנס לכאבים,Device/product research,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"3 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/products/tens-units/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Eligible product commerce after status/claims review,No patient-specific treatment claims.
Consumer devices and recovery commerce,device,מכשיר אינהלציה,nebulizer,makhshir inhalatsia,אינהלציה ביתית; נבולייזר,Device/product research,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/products/nebulizers/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Eligible product commerce after status/claims review,Medication/device boundaries and cleaning/training.
Consumer devices and recovery commerce,mobility,כיסא גלגלים חשמלי,electric wheelchair,kise galgalim khashmali,קלנועית?; כיסא ממונע,Product research + quote,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/products/electric-wheelchairs/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Quote/commerce; installation/service,"Separate mobility scooter; fitting, transport, warranty and service."
Consumer devices and recovery commerce,mobility,הליכון למבוגרים,walker for older adults,halikhon le-mevugarim,רולטור; הליכון מתקפל,Product research,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"3 (HYPOTHESIS — validate with demand, supply and unit economics)",M2,/products/walkers/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Eligible product commerce,"Safety, dimensions, weight and support; no clinical recommendation."
Consumer devices and recovery commerce,home-care,מיטה סיעודית ביתית,home nursing bed,mita siudit beitit,מיטה רפואית לבית; מיטה מתכווננת סיעודית,Product research + rental/quote,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"4 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/products/home-care-beds/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Quote/rental/commerce with installation/service,"Delivery, assembly, mattress, warranty and eligibility."
Consumer devices and recovery commerce,rehab,מכשירי שיקום ביתיים,home rehabilitation devices,makhshirei shikum beitiyim,ציוד שיקום לבית,Product/category research,Israel,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,DATA REQUIRED,"DATA REQUIRED — capture Google Israel Hebrew desktop and mobile; include AI Overview, local pack, video, images, ads, shopping, PAA and related searches",NONE CONFIRMED,DATA REQUIRED,DATA REQUIRED,"3 (HYPOTHESIS — validate with demand, supply and unit economics)",M3,/products/home-rehabilitation/,provisional-new,"create candidate; legacy-URL check, localized SERP evidence, unique-value and review-capacity gate required",Eligible commerce/quote,Category must be split by device status and supervised-use needs.
